date,product_code,product,variant,sold_quantity,gross_price_per_item,gross_price_total
2021-04-01,A5219110403,"AQ BZ Gen Z","Standard Red",22,525.8042,11567.6924
2021-05-01,A5219110403,"AQ BZ Gen Z","Standard Red",17,525.8042,8938.6714
2021-06-01,A5219110403,"AQ BZ Gen Z","Standard Red",10,525.8042,5258.0420
2021-08-01,A5219110403,"AQ BZ Gen Z","Standard Red",25,525.8042,13145.1050
2020-09-01,A5219110405,"AQ BZ Gen Z","Plus Blue",11,521.2603,5733.8633
2020-10-01,A5219110405,"AQ BZ Gen Z","Plus Blue",37,521.2603,19286.6311
2020-12-01,A5219110405,"AQ BZ Gen Z","Plus Blue",41,521.2603,21371.6723
2021-01-01,A5219110405,"AQ BZ Gen Z","Plus Blue",12,521.2603,6255.1236
2021-02-01,A5219110405,"AQ BZ Gen Z","Plus Blue",24,521.2603,12510.2472
2021-04-01,A5219110405,"AQ BZ Gen Z","Plus Blue",25,521.2603,13031.5075
2021-05-01,A5219110405,"AQ BZ Gen Z","Plus Blue",19,521.2603,9903.9457
2021-06-01,A5219110405,"AQ BZ Gen Z","Plus Blue",14,521.2603,7297.6442
2021-08-01,A5219110405,"AQ BZ Gen Z","Plus Blue",21,521.2603,10946.4663
2020-09-01,A5219110406,"AQ BZ Gen Z","Plus Red",18,550.4597,9908.2746
2020-10-01,A5219110406,"AQ BZ Gen Z","Plus Red",9,550.4597,4954.1373
2020-12-01,A5219110406,"AQ BZ Gen Z","Plus Red",41,550.4597,22568.8477
2021-01-01,A5219110406,"AQ BZ Gen Z","Plus Red",20,550.4597,11009.1940
2021-02-01,A5219110406,"AQ BZ Gen Z","Plus Red",15,550.4597,8256.8955
2021-04-01,A5219110406,"AQ BZ Gen Z","Plus Red",9,550.4597,4954.1373
2021-05-01,A5219110406,"AQ BZ Gen Z","Plus Red",11,550.4597,6055.0567
2021-06-01,A5219110406,"AQ BZ Gen Z","Plus Red",13,550.4597,7155.9761
2021-08-01,A5219110406,"AQ BZ Gen Z","Plus Red",7,550.4597,3853.2179
2020-09-01,A5219110407,"AQ BZ Gen Z","Premium Black",22,545.5931,12003.0482
2020-10-01,A5219110407,"AQ BZ Gen Z","Premium Black",25,545.5931,13639.8275
2020-12-01,A5219110407,"AQ BZ Gen Z","Premium Black",23,545.5931,12548.6413
2021-01-01,A5219110407,"AQ BZ Gen Z","Premium Black",12,545.5931,6547.1172
2021-02-01,A5219110407,"AQ BZ Gen Z","Premium Black",7,545.5931,3819.1517
2021-04-01,A5219110407,"AQ BZ Gen Z","Premium Black",7,545.5931,3819.1517
2021-05-01,A5219110407,"AQ BZ Gen Z","Premium Black",8,545.5931,4364.7448
2021-06-01,A5219110407,"AQ BZ Gen Z","Premium Black",12,545.5931,6547.1172
2021-08-01,A5219110407,"AQ BZ Gen Z","Premium Black",12,545.5931,6547.1172
2020-09-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",12,533.0397,6396.4764
2020-10-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",36,533.0397,19189.4292
2020-12-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",19,533.0397,10127.7543
2021-01-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",27,533.0397,14392.0719
2021-02-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",9,533.0397,4797.3573
2021-04-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",16,533.0397,8528.6352
2021-05-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",8,533.0397,4264.3176
2021-06-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",22,533.0397,11726.8734
2021-08-01,A5220110408,"AQ BZ Gen Z","Premium Misty Green",9,533.0397,4797.3573
2020-09-01,A5318110103,"AQ Gamer 1","Standard Black",6,584.9722,3509.8332
2020-10-01,A5318110103,"AQ Gamer 1","Standard Black",16,584.9722,9359.5552
2020-12-01,A5318110103,"AQ Gamer 1","Standard Black",18,584.9722,10529.4996
2021-01-01,A5318110103,"AQ Gamer 1","Standard Black",14,584.9722,8189.6108
2021-02-01,A5318110103,"AQ Gamer 1","Standard Black",6,584.9722,3509.8332
2021-04-01,A5318110103,"AQ Gamer 1","Standard Black",10,584.9722,5849.7220
2021-05-01,A5318110103,"AQ Gamer 1","Standard Black",6,584.9722,3509.8332
2021-06-01,A5318110103,"AQ Gamer 1","Standard Black",15,584.9722,8774.5830
2021-08-01,A5318110103,"AQ Gamer 1","Standard Black",10,584.9722,5849.7220
2020-09-01,A5318110104,"AQ Gamer 1","Plus Firey Red",9,586.3824,5277.4416
2020-10-01,A5318110104,"AQ Gamer 1","Plus Firey Red",21,586.3824,12314.0304
2020-12-01,A5318110104,"AQ Gamer 1","Plus Firey Red",16,586.3824,9382.1184
2021-01-01,A5318110104,"AQ Gamer 1","Plus Firey Red",12,586.3824,7036.5888
2021-02-01,A5318110104,"AQ Gamer 1","Plus Firey Red",8,586.3824,4691.0592
2021-04-01,A5318110104,"AQ Gamer 1","Plus Firey Red",12,586.3824,7036.5888
2021-05-01,A5318110104,"AQ Gamer 1","Plus Firey Red",17,586.3824,9968.5008
2021-06-01,A5318110104,"AQ Gamer 1","Plus Firey Red",7,586.3824,4104.6768
2021-08-01,A5318110104,"AQ Gamer 1","Plus Firey Red",12,586.3824,7036.5888
2020-09-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",8,551.3303,4410.6424
2020-10-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",7,551.3303,3859.3121
2020-12-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",13,551.3303,7167.2939
2021-01-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",11,551.3303,6064.6333
2021-02-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",9,551.3303,4961.9727
2021-04-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",16,551.3303,8821.2848
2021-05-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",12,551.3303,6615.9636
2021-06-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",8,551.3303,4410.6424
2021-08-01,A5318110105,"AQ Gamer 1","Plus Cool Blue",10,551.3303,5513.3030
2020-09-01,A5318110106,"AQ Gamer 1","Plus Black",14,565.8747,7922.2458
2020-10-01,A5318110106,"AQ Gamer 1","Plus Black",13,565.8747,7356.3711
2020-12-01,A5318110106,"AQ Gamer 1","Plus Black",7,565.8747,3961.1229
2021-01-01,A5318110106,"AQ Gamer 1","Plus Black",16,565.8747,9053.9952
2021-02-01,A5318110106,"AQ Gamer 1","Plus Black",4,565.8747,2263.4988
2021-04-01,A5318110106,"AQ Gamer 1","Plus Black",9,565.8747,5092.8723
2021-05-01,A5318110106,"AQ Gamer 1","Plus Black",9,565.8747,5092.8723
2021-06-01,A5318110106,"AQ Gamer 1","Plus Black",10,565.8747,5658.7470
2021-08-01,A5318110106,"AQ Gamer 1","Plus Black",7,565.8747,3961.1229
2020-09-01,A5318110107,"AQ Gamer 1","Premium Black",8,571.6489,4573.1912
2020-10-01,A5318110107,"AQ Gamer 1","Premium Black",16,571.6489,9146.3824
2020-12-01,A5318110107,"AQ Gamer 1","Premium Black",31,571.6489,17721.1159
2021-01-01,A5318110107,"AQ Gamer 1","Premium Black",11,571.6489,6288.1379
2021-02-01,A5318110107,"AQ Gamer 1","Premium Black",13,571.6489,7431.4357
2021-04-01,A5318110107,"AQ Gamer 1","Premium Black",11,571.6489,6288.1379
2021-05-01,A5318110107,"AQ Gamer 1","Premium Black",13,571.6489,7431.4357
2021-06-01,A5318110107,"AQ Gamer 1","Premium Black",12,571.6489,6859.7868
2021-08-01,A5318110107,"AQ Gamer 1","Premium Black",9,571.6489,5144.8401
2020-09-01,A5318110108,"AQ Gamer 1","Premium Misty Green",17,579.6609,9854.2353
2020-10-01,A5318110108,"AQ Gamer 1","Premium Misty Green",6,579.6609,3477.9654
2020-12-01,A5318110108,"AQ Gamer 1","Premium Misty Green",29,579.6609,16810.1661
2021-01-01,A5318110108,"AQ Gamer 1","Premium Misty Green",16,579.6609,9274.5744
2021-02-01,A5318110108,"AQ Gamer 1","Premium Misty Green",7,579.6609,4057.6263
2021-04-01,A5318110108,"AQ Gamer 1","Premium Misty Green",16,579.6609,9274.5744
2021-05-01,A5318110108,"AQ Gamer 1","Premium Misty Green",3,579.6609,1738.9827
2021-06-01,A5318110108,"AQ Gamer 1","Premium Misty Green",8,579.6609,4637.2872
2021-08-01,A5318110108,"AQ Gamer 1","Premium Misty Green",14,579.6609,8115.2526
2020-09-01,A5419110201,"AQ Gamer 2","Standard Firey Red",11,585.0003,6435.0033
2020-10-01,A5419110201,"AQ Gamer 2","Standard Firey Red",9,585.0003,5265.0027
2020-12-01,A5419110201,"AQ Gamer 2","Standard Firey Red",22,585.0003,12870.0066
2021-01-01,A5419110201,"AQ Gamer 2","Standard Firey Red",4,585.0003,2340.0012
2021-02-01,A5419110201,"AQ Gamer 2","Standard Firey Red",3,585.0003,1755.0009
2021-04-01,A5419110201,"AQ Gamer 2","Standard Firey Red",16,585.0003,9360.0048
2021-05-01,A5419110201,"AQ Gamer 2","Standard Firey Red",16,585.0003,9360.0048
2021-06-01,A5419110201,"AQ Gamer 2","Standard Firey Red",10,585.0003,5850.0030
2021-08-01,A5419110201,"AQ Gamer 2","Standard Firey Red",4,585.0003,2340.0012
2020-09-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",6,567.9271,3407.5626
2020-10-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",16,567.9271,9086.8336
2020-12-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",16,567.9271,9086.8336
2021-01-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",8,567.9271,4543.4168
2021-02-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",17,567.9271,9654.7607
2021-04-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",13,567.9271,7383.0523
2021-05-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",5,567.9271,2839.6355
2021-06-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",10,567.9271,5679.2710
2021-08-01,A5419110202,"AQ Gamer 2","Standard Cool Blue",6,567.9271,3407.5626
2020-09-01,A5419110203,"AQ Gamer 2","Standard Black",14,595.5711,8337.9954
2020-10-01,A5419110203,"AQ Gamer 2","Standard Black",6,595.5711,3573.4266
2020-12-01,A5419110203,"AQ Gamer 2","Standard Black",27,595.5711,16080.4197
2021-01-01,A5419110203,"AQ Gamer 2","Standard Black",7,595.5711,4168.9977
2021-02-01,A5419110203,"AQ Gamer 2","Standard Black",8,595.5711,4764.5688
2021-04-01,A5419110203,"AQ Gamer 2","Standard Black",6,595.5711,3573.4266
2021-05-01,A5419110203,"AQ Gamer 2","Standard Black",11,595.5711,6551.2821
2021-06-01,A5419110203,"AQ Gamer 2","Standard Black",16,595.5711,9529.1376
2021-08-01,A5419110203,"AQ Gamer 2","Standard Black",12,595.5711,7146.8532
2020-09-01,A5419110204,"AQ Gamer 2","Plus Firey Red",5,602.9200,3014.6000
2020-10-01,A5419110204,"AQ Gamer 2","Plus Firey Red",8,602.9200,4823.3600
2020-12-01,A5419110204,"AQ Gamer 2","Plus Firey Red",9,602.9200,5426.2800
2021-01-01,A5419110204,"AQ Gamer 2","Plus Firey Red",5,602.9200,3014.6000
2021-02-01,A5419110204,"AQ Gamer 2","Plus Firey Red",7,602.9200,4220.4400
2021-04-01,A5419110204,"AQ Gamer 2","Plus Firey Red",12,602.9200,7235.0400
2021-05-01,A5419110204,"AQ Gamer 2","Plus Firey Red",4,602.9200,2411.6800
2021-06-01,A5419110204,"AQ Gamer 2","Plus Firey Red",15,602.9200,9043.8000
2021-08-01,A5419110204,"AQ Gamer 2","Plus Firey Red",14,602.9200,8440.8800
2020-09-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",7,570.7578,3995.3046
2020-10-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",9,570.7578,5136.8202
2020-12-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",25,570.7578,14268.9450
2021-01-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",3,570.7578,1712.2734
2021-02-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",8,570.7578,4566.0624
2021-04-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",16,570.7578,9132.1248
2021-05-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",5,570.7578,2853.7890
2021-06-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",13,570.7578,7419.8514
2021-08-01,A5419110205,"AQ Gamer 2","Plus Cool Blue",12,570.7578,6849.0936
2020-09-01,A5419110206,"AQ Gamer 2","Plus Black",4,601.6398,2406.5592
2020-10-01,A5419110206,"AQ Gamer 2","Plus Black",14,601.6398,8422.9572
2020-12-01,A5419110206,"AQ Gamer 2","Plus Black",7,601.6398,4211.4786
2021-01-01,A5419110206,"AQ Gamer 2","Plus Black",16,601.6398,9626.2368
2021-02-01,A5419110206,"AQ Gamer 2","Plus Black",13,601.6398,7821.3174
2021-04-01,A5419110206,"AQ Gamer 2","Plus Black",5,601.6398,3008.1990
2021-05-01,A5419110206,"AQ Gamer 2","Plus Black",7,601.6398,4211.4786
2021-06-01,A5419110206,"AQ Gamer 2","Plus Black",7,601.6398,4211.4786
2021-08-01,A5419110206,"AQ Gamer 2","Plus Black",4,601.6398,2406.5592
2020-09-01,A5419110207,"AQ Gamer 2","Premium Black",5,599.2302,2996.1510
2020-10-01,A5419110207,"AQ Gamer 2","Premium Black",14,599.2302,8389.2228
2020-12-01,A5419110207,"AQ Gamer 2","Premium Black",6,599.2302,3595.3812
2021-01-01,A5419110207,"AQ Gamer 2","Premium Black",5,599.2302,2996.1510
2021-02-01,A5419110207,"AQ Gamer 2","Premium Black",12,599.2302,7190.7624
2021-04-01,A5419110207,"AQ Gamer 2","Premium Black",12,599.2302,7190.7624
2021-05-01,A5419110207,"AQ Gamer 2","Premium Black",16,599.2302,9587.6832
2021-06-01,A5419110207,"AQ Gamer 2","Premium Black",6,599.2302,3595.3812
2021-08-01,A5419110207,"AQ Gamer 2","Premium Black",8,599.2302,4793.8416
2020-09-01,A5419110208,"AQ Gamer 2","Premium Misty Green",4,608.4070,2433.6280
2020-10-01,A5419110208,"AQ Gamer 2","Premium Misty Green",5,608.4070,3042.0350
2020-12-01,A5419110208,"AQ Gamer 2","Premium Misty Green",9,608.4070,5475.6630
2021-01-01,A5419110208,"AQ Gamer 2","Premium Misty Green",10,608.4070,6084.0700
2021-02-01,A5419110208,"AQ Gamer 2","Premium Misty Green",15,608.4070,9126.1050
2021-04-01,A5419110208,"AQ Gamer 2","Premium Misty Green",16,608.4070,9734.5120
2021-05-01,A5419110208,"AQ Gamer 2","Premium Misty Green",9,608.4070,5475.6630
2021-06-01,A5419110208,"AQ Gamer 2","Premium Misty Green",6,608.4070,3650.4420
2021-08-01,A5419110208,"AQ Gamer 2","Premium Misty Green",10,608.4070,6084.0700
2020-09-01,A5519110301,"AQ Gamer 3","Standard Firey Red",3,589.7411,1769.2233
2020-10-01,A5519110301,"AQ Gamer 3","Standard Firey Red",6,589.7411,3538.4466
2020-12-01,A5519110301,"AQ Gamer 3","Standard Firey Red",8,589.7411,4717.9288
2021-01-01,A5519110301,"AQ Gamer 3","Standard Firey Red",12,589.7411,7076.8932
2021-02-01,A5519110301,"AQ Gamer 3","Standard Firey Red",5,589.7411,2948.7055
2021-04-01,A5519110301,"AQ Gamer 3","Standard Firey Red",17,589.7411,10025.5987
2021-05-01,A5519110301,"AQ Gamer 3","Standard Firey Red",6,589.7411,3538.4466
2021-06-01,A5519110301,"AQ Gamer 3","Standard Firey Red",15,589.7411,8846.1165
2021-08-01,A5519110301,"AQ Gamer 3","Standard Firey Red",5,589.7411,2948.7055
2020-09-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",13,605.8642,7876.2346
2020-10-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",15,605.8642,9087.9630
2020-12-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",30,605.8642,18175.9260
2021-01-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",12,605.8642,7270.3704
2021-02-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",15,605.8642,9087.9630
2021-04-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",6,605.8642,3635.1852
2021-05-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",15,605.8642,9087.9630
2021-06-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",12,605.8642,7270.3704
2021-08-01,A5519110302,"AQ Gamer 3","Standard Cool Blue",10,605.8642,6058.6420
2020-09-01,A5519110303,"AQ Gamer 3","Standard Black",4,604.2721,2417.0884
2020-10-01,A5519110303,"AQ Gamer 3","Standard Black",6,604.2721,3625.6326
2020-12-01,A5519110303,"AQ Gamer 3","Standard Black",30,604.2721,18128.1630
2021-01-01,A5519110303,"AQ Gamer 3","Standard Black",15,604.2721,9064.0815
2021-02-01,A5519110303,"AQ Gamer 3","Standard Black",16,604.2721,9668.3536
2021-04-01,A5519110303,"AQ Gamer 3","Standard Black",12,604.2721,7251.2652
2021-05-01,A5519110303,"AQ Gamer 3","Standard Black",9,604.2721,5438.4489
2021-06-01,A5519110303,"AQ Gamer 3","Standard Black",3,604.2721,1812.8163
2021-08-01,A5519110303,"AQ Gamer 3","Standard Black",11,604.2721,6646.9931
2020-09-01,A5519110304,"AQ Gamer 3","Plus Firey Red",6,597.7704,3586.6224
2020-10-01,A5519110304,"AQ Gamer 3","Plus Firey Red",19,597.7704,11357.6376
2020-12-01,A5519110304,"AQ Gamer 3","Plus Firey Red",25,597.7704,14944.2600
2021-01-01,A5519110304,"AQ Gamer 3","Plus Firey Red",16,597.7704,9564.3264
2021-02-01,A5519110304,"AQ Gamer 3","Plus Firey Red",8,597.7704,4782.1632
2021-04-01,A5519110304,"AQ Gamer 3","Plus Firey Red",3,597.7704,1793.3112
2021-05-01,A5519110304,"AQ Gamer 3","Plus Firey Red",16,597.7704,9564.3264
2021-06-01,A5519110304,"AQ Gamer 3","Plus Firey Red",15,597.7704,8966.5560
2021-08-01,A5519110304,"AQ Gamer 3","Plus Firey Red",6,597.7704,3586.6224
2020-09-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",6,632.4885,3794.9310
2020-10-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",5,632.4885,3162.4425
2020-12-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",13,632.4885,8222.3505
2021-01-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",12,632.4885,7589.8620
2021-02-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",11,632.4885,6957.3735
2021-04-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",17,632.4885,10752.3045
2021-05-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",13,632.4885,8222.3505
2021-06-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",12,632.4885,7589.8620
2021-08-01,A5520110305,"AQ Gamer 3","Plus Cool Blue",13,632.4885,8222.3505
2020-09-01,A5520110306,"AQ Gamer 3","Plus Black",14,639.6816,8955.5424
2020-10-01,A5520110306,"AQ Gamer 3","Plus Black",15,639.6816,9595.2240
2020-12-01,A5520110306,"AQ Gamer 3","Plus Black",9,639.6816,5757.1344
2021-01-01,A5520110306,"AQ Gamer 3","Plus Black",10,639.6816,6396.8160
2021-02-01,A5520110306,"AQ Gamer 3","Plus Black",3,639.6816,1919.0448
2021-04-01,A5520110306,"AQ Gamer 3","Plus Black",5,639.6816,3198.4080
2021-05-01,A5520110306,"AQ Gamer 3","Plus Black",13,639.6816,8315.8608
2021-06-01,A5520110306,"AQ Gamer 3","Plus Black",5,639.6816,3198.4080
2021-08-01,A5520110306,"AQ Gamer 3","Plus Black",13,639.6816,8315.8608
2020-09-01,A5520110307,"AQ Gamer 3","Premium Black",5,609.7926,3048.9630
2020-10-01,A5520110307,"AQ Gamer 3","Premium Black",17,609.7926,10366.4742
2020-12-01,A5520110307,"AQ Gamer 3","Premium Black",18,609.7926,10976.2668
2021-01-01,A5520110307,"AQ Gamer 3","Premium Black",17,609.7926,10366.4742
2021-02-01,A5520110307,"AQ Gamer 3","Premium Black",14,609.7926,8537.0964
2021-04-01,A5520110307,"AQ Gamer 3","Premium Black",12,609.7926,7317.5112
2021-05-01,A5520110307,"AQ Gamer 3","Premium Black",11,609.7926,6707.7186
2021-06-01,A5520110307,"AQ Gamer 3","Premium Black",7,609.7926,4268.5482
2021-08-01,A5520110307,"AQ Gamer 3","Premium Black",10,609.7926,6097.9260
2020-09-01,A5520110308,"AQ Gamer 3","Premium Misty Green",11,590.1159,6491.2749
2020-10-01,A5520110308,"AQ Gamer 3","Premium Misty Green",19,590.1159,11212.2021
2020-12-01,A5520110308,"AQ Gamer 3","Premium Misty Green",22,590.1159,12982.5498
2021-01-01,A5520110308,"AQ Gamer 3","Premium Misty Green",7,590.1159,4130.8113
2021-02-01,A5520110308,"AQ Gamer 3","Premium Misty Green",6,590.1159,3540.6954
2021-04-01,A5520110308,"AQ Gamer 3","Premium Misty Green",17,590.1159,10031.9703
2021-05-01,A5520110308,"AQ Gamer 3","Premium Misty Green",16,590.1159,9441.8544
2021-06-01,A5520110308,"AQ Gamer 3","Premium Misty Green",15,590.1159,8851.7385
2021-08-01,A5520110308,"AQ Gamer 3","Premium Misty Green",16,590.1159,9441.8544
2020-09-01,A5620110401,"AQ Smash 1","Standard Firey Red",8,642.0698,5136.5584
2020-10-01,A5620110401,"AQ Smash 1","Standard Firey Red",13,642.0698,8346.9074
2020-12-01,A5620110401,"AQ Smash 1","Standard Firey Red",11,642.0698,7062.7678
2021-01-01,A5620110401,"AQ Smash 1","Standard Firey Red",4,642.0698,2568.2792
2021-02-01,A5620110401,"AQ Smash 1","Standard Firey Red",16,642.0698,10273.1168
2021-04-01,A5620110401,"AQ Smash 1","Standard Firey Red",5,642.0698,3210.3490
2021-05-01,A5620110401,"AQ Smash 1","Standard Firey Red",4,642.0698,2568.2792
2021-06-01,A5620110401,"AQ Smash 1","Standard Firey Red",11,642.0698,7062.7678
2021-08-01,A5620110401,"AQ Smash 1","Standard Firey Red",11,642.0698,7062.7678
2020-09-01,A5620110402,"AQ Smash 1","Standard Cool Blue",8,593.8297,4750.6376
2020-10-01,A5620110402,"AQ Smash 1","Standard Cool Blue",16,593.8297,9501.2752
2020-12-01,A5620110402,"AQ Smash 1","Standard Cool Blue",17,593.8297,10095.1049
2021-01-01,A5620110402,"AQ Smash 1","Standard Cool Blue",14,593.8297,8313.6158
2021-02-01,A5620110402,"AQ Smash 1","Standard Cool Blue",15,593.8297,8907.4455
2021-04-01,A5620110402,"AQ Smash 1","Standard Cool Blue",11,593.8297,6532.1267
2021-05-01,A5620110402,"AQ Smash 1","Standard Cool Blue",4,593.8297,2375.3188
2021-06-01,A5620110402,"AQ Smash 1","Standard Cool Blue",8,593.8297,4750.6376
2021-08-01,A5620110402,"AQ Smash 1","Standard Cool Blue",6,593.8297,3562.9782
2020-09-01,A5621110403,"AQ Smash 1","Standard Black",13,631.1855,8205.4115
2020-10-01,A5621110403,"AQ Smash 1","Standard Black",5,631.1855,3155.9275
2020-12-01,A5621110403,"AQ Smash 1","Standard Black",9,631.1855,5680.6695
2021-01-01,A5621110403,"AQ Smash 1","Standard Black",16,631.1855,10098.9680
2021-02-01,A5621110403,"AQ Smash 1","Standard Black",16,631.1855,10098.9680
2021-04-01,A5621110403,"AQ Smash 1","Standard Black",7,631.1855,4418.2985
2021-05-01,A5621110403,"AQ Smash 1","Standard Black",14,631.1855,8836.5970
2021-06-01,A5621110403,"AQ Smash 1","Standard Black",17,631.1855,10730.1535
2021-08-01,A5621110403,"AQ Smash 1","Standard Black",11,631.1855,6943.0405
2020-09-01,A5621110404,"AQ Smash 1","Plus Firey Red",15,639.9614,9599.4210
2020-10-01,A5621110404,"AQ Smash 1","Plus Firey Red",19,639.9614,12159.2666
2020-12-01,A5621110404,"AQ Smash 1","Plus Firey Red",25,639.9614,15999.0350
2021-01-01,A5621110404,"AQ Smash 1","Plus Firey Red",14,639.9614,8959.4596
2021-02-01,A5621110404,"AQ Smash 1","Plus Firey Red",16,639.9614,10239.3824
2021-04-01,A5621110404,"AQ Smash 1","Plus Firey Red",14,639.9614,8959.4596
2021-05-01,A5621110404,"AQ Smash 1","Plus Firey Red",4,639.9614,2559.8456
2021-06-01,A5621110404,"AQ Smash 1","Plus Firey Red",3,639.9614,1919.8842
2021-08-01,A5621110404,"AQ Smash 1","Plus Firey Red",8,639.9614,5119.6912
2020-09-01,A5621110405,"AQ Smash 1","Plus Cool Blue",12,601.8173,7221.8076
2020-10-01,A5621110405,"AQ Smash 1","Plus Cool Blue",22,601.8173,13239.9806
2020-12-01,A5621110405,"AQ Smash 1","Plus Cool Blue",25,601.8173,15045.4325
2021-01-01,A5621110405,"AQ Smash 1","Plus Cool Blue",14,601.8173,8425.4422
2021-02-01,A5621110405,"AQ Smash 1","Plus Cool Blue",9,601.8173,5416.3557
2021-04-01,A5621110405,"AQ Smash 1","Plus Cool Blue",15,601.8173,9027.2595
2021-05-01,A5621110405,"AQ Smash 1","Plus Cool Blue",12,601.8173,7221.8076
2021-06-01,A5621110405,"AQ Smash 1","Plus Cool Blue",14,601.8173,8425.4422
2021-08-01,A5621110405,"AQ Smash 1","Plus Cool Blue",17,601.8173,10230.8941
2020-09-01,A5621110406,"AQ Smash 1","Plus Black",10,644.3777,6443.7770
2020-10-01,A5621110406,"AQ Smash 1","Plus Black",11,644.3777,7088.1547
2020-12-01,A5621110406,"AQ Smash 1","Plus Black",25,644.3777,16109.4425
2021-01-01,A5621110406,"AQ Smash 1","Plus Black",10,644.3777,6443.7770
2021-02-01,A5621110406,"AQ Smash 1","Plus Black",9,644.3777,5799.3993
2021-04-01,A5621110406,"AQ Smash 1","Plus Black",16,644.3777,10310.0432
2021-05-01,A5621110406,"AQ Smash 1","Plus Black",7,644.3777,4510.6439
2021-06-01,A5621110406,"AQ Smash 1","Plus Black",17,644.3777,10954.4209
2021-08-01,A5621110406,"AQ Smash 1","Plus Black",4,644.3777,2577.5108
2020-09-01,A5621110407,"AQ Smash 1","Premium Black",10,655.7782,6557.7820
2020-10-01,A5621110407,"AQ Smash 1","Premium Black",13,655.7782,8525.1166
2020-12-01,A5621110407,"AQ Smash 1","Premium Black",19,655.7782,12459.7858
2021-01-01,A5621110407,"AQ Smash 1","Premium Black",8,655.7782,5246.2256
2021-02-01,A5621110407,"AQ Smash 1","Premium Black",8,655.7782,5246.2256
2021-04-01,A5621110407,"AQ Smash 1","Premium Black",10,655.7782,6557.7820
2021-05-01,A5621110407,"AQ Smash 1","Premium Black",7,655.7782,4590.4474
2021-06-01,A5621110407,"AQ Smash 1","Premium Black",10,655.7782,6557.7820
2021-08-01,A5621110407,"AQ Smash 1","Premium Black",10,655.7782,6557.7820
2020-09-01,A5621110408,"AQ Smash 1","Premium Misty Green",14,657.2525,9201.5350
2020-10-01,A5621110408,"AQ Smash 1","Premium Misty Green",13,657.2525,8544.2825
2020-12-01,A5621110408,"AQ Smash 1","Premium Misty Green",18,657.2525,11830.5450
2021-01-01,A5621110408,"AQ Smash 1","Premium Misty Green",3,657.2525,1971.7575
2021-02-01,A5621110408,"AQ Smash 1","Premium Misty Green",12,657.2525,7887.0300
2021-04-01,A5621110408,"AQ Smash 1","Premium Misty Green",10,657.2525,6572.5250
2021-05-01,A5621110408,"AQ Smash 1","Premium Misty Green",9,657.2525,5915.2725
2021-06-01,A5621110408,"AQ Smash 1","Premium Misty Green",16,657.2525,10516.0400
2021-08-01,A5621110408,"AQ Smash 1","Premium Misty Green",3,657.2525,1971.7575
